id,mentions_luxury,amenity_count,sentiment_score,neighborhood_vibe,cleanliness_mentioned
14218173,False,1,0.92,artsy,False
10052587,True,3,0.93,trendy,False
4226535,False,6,0.92,artsy,False
762145,True,2,0.97,quiet_residential,False
22258159,True,3,0.85,quiet_residential,False
21629723,False,6,0.74,unknown,True
19315254,False,8,0.97,trendy,False
20971442,True,4,0.88,quiet_residential,True
9945496,True,16,0.85,bustling_urban,True
8536270,True,4,0.85,bustling_urban,True
20419767,False,5,0.97,unknown,True
17990157,True,4,0.35,bustling_urban,False
2399434,False,1,0.93,artsy,False
13039122,False,11,0.82,artsy,True
21672349,False,4,0.88,artsy,False
9328727,True,5,0.69,artsy,False
20572472,False,4,0.85,trendy,False
3654380,False,5,0.91,artsy,False
18005542,False,2,0.84,family_friendly,False
10310874,False,2,0.46,artsy,False
15323157,False,7,0.84,artsy,True
5655462,True,2,0.88,upscale,False
4717237,False,4,0.94,trendy,False
21676689,False,1,0.9,unknown,True
21967259,True,4,0.82,trendy,False
20722067,True,7,0.99,trendy,False
18059224,True,2,0.79,artsy,False
9607482,False,3,0.84,bustling_urban,False
16087406,True,5,0.99,bustling_urban,True
16001546,False,6,0.88,trendy,False
10188546,False,7,0.69,trendy,False
60680,False,3,0.99,trendy,False
9842492,False,8,0.99,bustling_urban,True
6428854,True,2,0.87,bustling_urban,False
19365818,True,8,0.88,bustling_urban,False
9409457,False,9,0.64,artsy,False
15813395,False,5,0.89,family_friendly,False
14315887,True,4,0.84,bustling_urban,False
11509497,False,4,0.88,artsy,True
20189701,False,4,0.89,trendy,True
22280762,True,6,0.81,upscale,True
15195491,False,4,0.67,artsy,False
9404068,False,6,0.86,family_friendly,False
5280429,False,1,0.97,bustling_urban,False
1854375,False,7,0.83,trendy,False
12973819,False,9,0.99,quiet_residential,False
11512962,True,7,0.92,bustling_urban,False
15782266,False,2,0.85,unknown,True
2046789,False,6,0.81,artsy,False
18720529,False,6,0.69,family_friendly,False
19767472,False,3,0.98,unknown,False
17125407,False,3,0.85,artsy,False
21066622,False,2,0.88,trendy,False
9545498,False,5,0.68,unknown,False
16003132,True,2,0.84,unknown,False
8407963,False,1,0.68,bustling_urban,False
4014004,True,1,0.75,artsy,False
11340781,True,3,0.99,trendy,False
6515562,False,4,0.79,artsy,False
20678858,False,4,0.69,unknown,False
12902686,False,1,0.88,unknown,False
20027170,False,5,0.92,bustling_urban,False
39704,False,7,0.41,artsy,False
22144042,False,1,0.94,artsy,False
5928632,True,5,0.98,artsy,True
4287589,True,8,0.81,quiet_residential,False
9479348,True,5,0.81,quiet_residential,True
21294599,False,1,0.92,trendy,False
16274854,False,2,0.99,artsy,True
11943669,False,3,0.93,family_friendly,False
9256276,False,3,0.95,quiet_residential,False
4881408,False,3,0.75,artsy,False
18734125,False,6,0.73,trendy,False
21741106,False,5,0.83,trendy,False
16851792,False,2,0.6,unknown,False
13466561,False,2,0.96,unknown,False
4276762,False,6,0.98,artsy,False
1147507,True,12,0.83,trendy,False
21567611,True,6,0.87,trendy,False
19224930,False,1,0.75,upscale,True
499778,False,6,0.98,trendy,True
1213991,False,7,0.87,bustling_urban,False
16363747,False,1,0.87,artsy,False
3121207,True,3,0.99,trendy,True
9577777,True,3,0.57,trendy,False
22177876,False,3,0.85,artsy,False
7708956,False,6,0.62,artsy,True
8240762,True,8,0.72,bustling_urban,True
17076571,False,5,0.52,family_friendly,False
1104567,True,5,0.65,unknown,False
725270,False,9,0.8,unknown,True
21383712,False,9,0.65,quiet_residential,True
20673104,False,5,0.87,upscale,False
14470437,False,7,0.83,artsy,False
21485695,False,13,0.9,unknown,True
20026270,False,4,0.97,bustling_urban,True
15602953,False,8,0.8,artsy,True
20024671,False,2,0.94,artsy,False
11348540,True,8,0.89,family_friendly,True
13674799,False,5,0.8,unknown,False
2075471,False,4,0.64,trendy,False
20029169,True,3,0.93,bustling_urban,False
1073832,True,2,0.96,unknown,True
13743061,True,7,0.99,artsy,False
5285867,False,8,0.91,quiet_residential,True
15800860,False,2,0.89,artsy,False
14522966,False,4,0.93,bustling_urban,False
242532,False,2,0.99,trendy,False
13262386,False,1,0.78,artsy,False
726422,False,9,0.83,artsy,False
4978214,False,3,0.82,unknown,False
10125955,False,8,0.99,artsy,False
3543298,True,9,0.86,bustling_urban,False
19378517,False,8,0.96,artsy,False
546573,True,10,0.93,bustling_urban,True
18376034,False,3,0.87,quiet_residential,False
14745847,False,1,0.6,bustling_urban,False
20022710,False,4,0.68,bustling_urban,False
12776694,False,6,0.81,trendy,False
14053775,False,6,0.99,quiet_residential,False
19066476,True,3,0.99,trendy,True
23420382,False,1,0.89,bustling_urban,False
20308833,False,7,0.99,artsy,True
11553908,False,8,0.92,upscale,False
19413783,False,5,0.69,unknown,True
1793091,False,2,0.87,family_friendly,False
14154373,False,5,0.8,trendy,False
836720,False,10,0.86,unknown,False
16161902,False,4,0.83,artsy,True
16487967,False,2,0.99,family_friendly,True
14151551,False,4,0.72,family_friendly,False
12857265,False,10,0.75,artsy,False
7194138,False,8,0.99,family_friendly,False
4232445,True,5,0.95,trendy,False
955153,True,6,0.75,upscale,False
2721778,False,4,0.78,trendy,False
2943724,False,1,0.43,unknown,False
4162292,False,10,0.91,quiet_residential,True
4129487,False,7,0.87,artsy,True
12274662,True,9,0.92,artsy,False
16851711,False,2,0.86,quiet_residential,False
19787238,False,3,0.67,trendy,False
20775711,False,2,0.66,unknown,False
19345351,True,3,0.85,unknown,True
7071504,False,4,0.74,trendy,False
8342009,False,2,0.96,artsy,False
19763012,False,4,0.6,artsy,False
593962,False,1,0.99,unknown,True
19885344,False,6,0.79,quiet_residential,True
5410502,False,4,0.81,artsy,True
21451859,False,2,0.9,trendy,False
8367486,True,5,0.79,family_friendly,False
851784,True,1,0.91,quiet_residential,False
4280227,True,9,0.93,trendy,True
15725732,False,3,0.72,quiet_residential,True
6364280,False,1,0.59,trendy,False
3614621,True,3,0.85,artsy,False
21446922,False,2,0.65,trendy,False
15423388,True,4,0.85,trendy,False
13712336,False,6,0.88,unknown,True
13526348,False,1,0.58,quiet_residential,False
521672,True,4,0.88,artsy,False
8235820,False,4,0.9,trendy,True
11893359,False,1,0.72,trendy,False
4968798,False,8,0.65,unknown,False
5396240,False,6,0.84,trendy,True
13673951,True,6,0.76,quiet_residential,False
7323497,False,2,0.87,bustling_urban,True
9735937,False,9,0.77,trendy,False
15373017,False,4,0.53,artsy,False
9694633,False,5,0.8,trendy,False
13451379,True,7,0.57,bustling_urban,False
4311233,False,4,0.94,trendy,False
15039238,False,6,0.96,family_friendly,False
20302205,False,1,0.81,quiet_residential,False
9750308,False,4,0.87,artsy,False
3567258,False,4,0.87,upscale,False
18971993,False,4,0.62,bustling_urban,False
16449169,False,3,0.83,artsy,False
8443684,False,4,0.88,artsy,True
315421,False,2,0.79,trendy,False
4649871,False,6,0.62,quiet_residential,True
15160268,True,6,0.64,artsy,False
17300413,False,5,0.8,unknown,False
840794,False,5,0.99,trendy,True
16318028,False,7,0.89,trendy,False
6292866,False,6,0.76,unknown,False
10413927,True,4,0.82,upscale,False
18732648,False,1,0.94,artsy,True
6610629,True,4,0.78,quiet_residential,False
16160783,True,7,0.73,quiet_residential,False
16283582,True,3,0.94,artsy,True
7480890,False,3,0.89,trendy,True
7073896,True,2,0.9,bustling_urban,False
13586426,False,6,0.98,family_friendly,False
17716140,False,6,0.82,quiet_residential,False
12554945,False,1,0.67,artsy,False
4438223,False,5,0.93,artsy,True
16558246,False,1,0.99,upscale,True
40453,False,3,0.98,upscale,False
10787897,False,2,0.96,family_friendly,True
9331036,False,1,0.85,trendy,False
4817139,False,10,0.42,bustling_urban,False
12523194,False,4,0.74,bustling_urban,False
15899432,False,6,0.94,artsy,False
4925517,False,13,0.97,bustling_urban,True
2231296,True,1,0.59,trendy,False
17634322,False,2,0.7,quiet_residential,False
5652946,False,5,0.94,unknown,False
22237320,False,1,0.71,artsy,False
20800449,False,2,0.99,artsy,True
11505981,False,6,0.68,upscale,True
15007810,True,6,0.74,bustling_urban,True
18795298,False,3,0.86,quiet_residential,True
13163427,False,8,0.98,family_friendly,False
13980828,False,6,0.84,artsy,False
20005568,False,1,0.98,artsy,False
6512929,False,6,0.99,upscale,False
7339716,False,4,0.84,trendy,False
7511610,False,4,0.82,trendy,False
13175469,False,4,0.95,family_friendly,False
19264368,False,4,0.81,unknown,True
21023051,False,1,0.95,trendy,False
229367,False,7,0.76,trendy,False
346248,False,3,0.99,trendy,True
1971239,False,7,0.92,artsy,True
6429905,False,1,0.7,unknown,True
6359526,False,12,0.92,artsy,True
20638514,False,16,0.91,family_friendly,True
15156627,False,1,0.78,artsy,True
505029,True,7,0.74,quiet_residential,False
11103400,False,1,0.9,artsy,True
21204597,False,3,0.85,bustling_urban,False
9786543,False,8,0.82,artsy,False
15720224,True,8,0.87,trendy,False
12624830,True,6,0.78,family_friendly,True
21922784,False,3,0.82,quiet_residential,False
21961897,False,11,0.9,trendy,False
21325362,False,1,0.52,quiet_residential,False
13186796,False,6,0.65,trendy,False
671765,False,7,0.99,artsy,True
12825700,False,4,0.89,trendy,False
18860648,False,6,0.97,family_friendly,False
21411790,False,2,0.79,bustling_urban,False
8714485,True,14,0.84,artsy,False
2924979,False,5,0.87,artsy,False
3849226,True,3,0.91,upscale,True
21043381,False,2,0.88,upscale,False
14141693,False,1,0.84,artsy,False
21547807,False,2,0.97,unknown,True
20881397,True,3,0.84,artsy,True
876488,True,5,0.93,unknown,False
22797190,False,3,0.77,upscale,True
21734973,False,2,0.78,artsy,False
22020035,True,1,0.92,trendy,False
13397691,True,18,0.78,trendy,False
5161173,True,10,0.96,family_friendly,False
4494705,False,6,0.8,quiet_residential,False
19873374,False,5,0.96,unknown,False
4068760,False,12,0.93,bustling_urban,False
20881488,False,2,0.84,trendy,False
16236157,True,4,0.77,artsy,False
13417080,False,1,0.99,upscale,False
13892036,False,3,0.9,trendy,False
23466360,False,2,0.86,trendy,True
15642746,False,4,0.87,family_friendly,True
1442799,False,3,0.82,trendy,True
7581744,False,2,0.95,bustling_urban,False
3526122,True,7,0.91,trendy,False
3081771,True,1,0.79,artsy,False
11814640,False,1,0.9,trendy,False
19461063,False,2,0.42,unknown,False
20587378,False,2,0.96,unknown,False
19766791,False,5,0.67,artsy,False
9525241,False,2,0.99,trendy,True
12897616,False,5,0.99,family_friendly,False
918426,True,4,0.78,trendy,False
19970216,False,6,0.84,quiet_residential,False
7742889,False,2,0.78,quiet_residential,False
19945811,True,5,0.75,artsy,False
21826406,True,1,0.78,artsy,False
21518467,False,5,0.73,upscale,False
5364134,False,4,0.58,unknown,False
21413528,False,1,0.96,unknown,False
10015195,False,4,0.69,bustling_urban,False
578267,False,5,0.94,bustling_urban,True
13656123,False,8,0.92,artsy,False
9452237,False,1,0.56,unknown,False
19547267,False,3,0.81,family_friendly,False
14723414,False,1,0.99,quiet_residential,False
16648712,True,13,0.85,trendy,False
22995195,True,3,0.93,trendy,True
19246634,True,6,0.63,quiet_residential,False
21163331,True,6,0.99,upscale,False
19672894,False,3,0.93,artsy,False
9425922,False,4,0.7,artsy,False
7858824,False,1,0.99,bustling_urban,False
6291454,False,3,0.91,trendy,False
12202511,False,1,0.99,bustling_urban,True
17024343,False,8,0.74,quiet_residential,True
22747225,False,3,0.93,trendy,False
10526335,False,5,0.68,artsy,False
22823877,True,5,0.88,artsy,False
16323731,False,5,0.61,artsy,False
20330081,True,4,0.59,quiet_residential,False
14784557,True,5,0.82,bustling_urban,False
4841187,False,1,0.99,quiet_residential,True
1514939,False,5,0.92,unknown,True
3332881,False,2,0.54,bustling_urban,False
16216443,False,8,0.84,quiet_residential,False
20652600,False,2,0.92,artsy,True
11322391,False,7,0.75,artsy,True
7837816,False,6,0.97,artsy,False
13811490,False,1,0.75,unknown,False
8971258,True,4,0.77,unknown,False
12132427,False,3,0.96,quiet_residential,False
1222563,False,5,0.76,unknown,True
10516044,False,9,0.44,trendy,False
401039,False,5,0.72,unknown,False
15767894,False,6,0.84,trendy,False
20848135,True,10,0.73,artsy,True
16298506,True,2,0.81,bustling_urban,False
6992939,False,6,0.9,trendy,True
9061145,False,5,0.84,trendy,True
13435919,False,2,0.99,artsy,True
638898,False,8,0.99,family_friendly,False
6598334,False,1,0.69,family_friendly,False
18485487,False,5,0.99,quiet_residential,False
11210604,False,10,0.9,family_friendly,False
18667956,False,4,0.89,artsy,True
21349506,False,4,0.6,unknown,False
4496091,False,3,0.77,artsy,False
18985595,False,4,0.9,quiet_residential,False
17276301,True,10,0.8,bustling_urban,False
7497370,False,8,0.88,upscale,False
5013797,False,8,0.83,unknown,True
17123128,False,5,0.98,family_friendly,True
20933234,True,10,0.88,trendy,False
20639792,False,1,0.98,artsy,False
15308517,False,1,0.92,family_friendly,False
197948,False,4,0.96,unknown,True
9236394,True,6,0.81,upscale,False
6933582,False,5,0.79,family_friendly,False
19932060,False,5,0.86,unknown,True
11529778,False,6,0.93,bustling_urban,True
19408620,True,3,0.93,bustling_urban,True
6671557,False,2,0.9,unknown,False
18176796,False,2,0.99,quiet_residential,False
13840205,True,6,0.81,upscale,True
22117835,False,2,0.83,trendy,False
6640642,False,3,0.91,trendy,True
6881101,False,3,0.93,unknown,False
3010571,False,5,0.83,artsy,False
12630411,False,2,0.9,quiet_residential,True
18110796,True,11,0.82,trendy,False
22011891,False,3,0.9,quiet_residential,False
13845194,False,7,0.77,trendy,False
5511865,False,4,0.85,family_friendly,True
12851100,False,3,0.81,unknown,False
18274387,False,1,0.78,upscale,False
3363423,False,9,0.64,trendy,False
7259638,False,4,0.61,upscale,False
21628640,False,1,0.78,trendy,True
12252035,False,4,0.95,artsy,False
10765309,False,14,0.99,trendy,False
16778904,False,3,0.91,quiet_residential,False
14993752,False,1,0.97,trendy,False
21075877,False,6,0.73,artsy,False
10070145,True,4,0.84,trendy,True
8671663,False,1,0.87,unknown,False
13026414,False,2,0.91,artsy,False
10687056,False,5,0.99,trendy,True
20557327,False,3,0.68,quiet_residential,False
1307123,False,7,0.39,artsy,False
15450257,False,6,0.79,upscale,True
7206140,False,5,0.87,trendy,False
20607771,False,2,0.87,family_friendly,True
18993484,False,10,0.95,trendy,False
342264,False,5,0.85,family_friendly,True
21029146,False,4,0.61,trendy,False
260672,False,6,0.79,unknown,True
21187673,False,2,0.52,bustling_urban,False
4857619,False,2,0.6,artsy,False
7288752,False,7,0.86,artsy,False
22206601,True,4,0.8,unknown,True
2134294,False,1,0.85,family_friendly,True
2835159,False,2,0.51,bustling_urban,False
6659371,False,3,0.92,artsy,False
7437824,False,2,0.66,family_friendly,True
9343350,False,4,0.89,trendy,False
15056748,False,6,0.81,artsy,False
9788435,False,2,0.88,artsy,False
21082203,False,7,0.99,quiet_residential,True
9119456,True,2,0.45,bustling_urban,False
236788,False,6,0.77,trendy,False
2940007,False,5,0.69,trendy,True
2189742,True,6,0.75,artsy,False
7483910,False,1,0.79,artsy,False
8668115,False,3,0.83,artsy,False
144148,False,5,0.8,trendy,False
2017397,False,7,0.93,artsy,True
16443566,False,2,0.89,artsy,False
11842815,False,2,0.95,artsy,False
16337188,True,4,0.71,trendy,False
23166224,False,1,0.87,artsy,False
3191450,False,2,0.76,quiet_residential,False
18456600,True,3,0.78,unknown,False
453255,True,2,0.75,trendy,True
21214909,False,8,0.81,trendy,True
16268949,False,1,0.89,artsy,False
17434335,False,1,0.66,artsy,False
9030997,True,1,0.72,upscale,False
3465651,False,7,0.66,unknown,False
7361539,False,4,0.97,trendy,False
13394748,False,2,0.94,unknown,True
9882271,False,5,0.89,trendy,False
6970005,False,1,0.77,trendy,False
11137382,False,8,0.88,artsy,False
21517530,False,6,0.95,unknown,False
8698671,False,11,0.82,artsy,False
616585,False,3,0.84,trendy,False
19738289,True,1,0.9,trendy,False
7143955,False,2,0.77,trendy,True
18242004,False,1,0.56,quiet_residential,False
21695845,True,1,0.78,trendy,False
168546,True,3,0.91,bustling_urban,False
16933257,False,1,0.64,family_friendly,False
20319662,True,2,0.99,artsy,True
20328736,True,3,0.79,upscale,False
11206340,False,4,0.74,bustling_urban,False
15486072,True,2,0.99,artsy,False
21311157,False,2,0.96,quiet_residential,True
13951959,False,8,0.91,trendy,True
21012056,True,7,0.8,artsy,False
20761314,True,1,0.91,upscale,False
532288,True,6,0.82,trendy,False
13293823,False,6,0.99,bustling_urban,False
6403755,False,14,0.66,trendy,False
11761147,False,5,0.98,trendy,True
22547233,False,6,0.99,bustling_urban,True
953821,False,9,0.89,artsy,True
20029501,True,3,0.88,upscale,False
16125166,False,2,0.89,quiet_residential,False
13899190,False,1,0.77,trendy,False
9978426,False,6,0.71,trendy,False
16568252,False,9,0.85,trendy,False
849703,False,4,0.98,family_friendly,True
22570044,False,1,0.86,bustling_urban,False
5445314,False,3,0.81,trendy,True
17253932,False,5,0.88,artsy,False
14021649,False,3,0.84,quiet_residential,False
23237275,False,6,0.99,bustling_urban,False
1304410,True,9,0.87,trendy,True
21140926,False,6,0.81,unknown,True
9733227,False,1,0.72,trendy,True
19404943,False,5,0.8,trendy,False
20835498,True,6,0.99,bustling_urban,False
15714121,False,4,0.93,unknown,False
9916371,False,3,0.96,artsy,True
17482997,False,10,0.98,bustling_urban,True
16257439,True,7,0.94,bustling_urban,False
20433673,False,4,0.79,upscale,False
7387521,False,8,0.59,artsy,True
22208381,False,6,0.96,unknown,True
10368055,False,4,0.68,family_friendly,False
12404998,False,2,0.95,family_friendly,False
3509822,False,2,0.82,artsy,True
5918653,True,1,0.81,trendy,False
17267665,False,3,0.74,artsy,False
16810808,True,3,0.86,unknown,True
23043881,False,3,0.99,upscale,False
5041891,False,12,0.95,family_friendly,False
20552544,False,9,0.79,quiet_residential,True
23093567,False,3,0.83,artsy,True
10104123,False,4,0.7,trendy,False
21603286,False,2,0.73,bustling_urban,False
847591,False,10,0.57,family_friendly,False
4744496,False,3,0.81,trendy,True
9592585,False,3,0.51,trendy,False
9831813,True,3,0.91,trendy,True
8222742,False,2,0.92,trendy,False
15016518,True,17,0.99,bustling_urban,False
7194843,False,1,0.74,trendy,False
18271282,True,2,0.84,upscale,False
893556,False,5,0.91,artsy,True
13765146,False,6,0.99,artsy,False
18758108,False,3,0.95,family_friendly,True
3939086,False,3,0.72,unknown,False
4839932,False,6,0.92,quiet_residential,True
20074905,False,2,0.97,artsy,False
2969630,False,7,0.83,family_friendly,True
22359464,False,1,0.63,bustling_urban,False
13280459,True,7,0.85,unknown,True
17014113,True,1,0.84,trendy,False
11060749,False,10,0.88,family_friendly,False
16847069,True,5,0.9,artsy,False
15482966,False,5,0.82,family_friendly,False
18963296,False,2,0.94,quiet_residential,True
13396969,False,4,0.87,bustling_urban,True
21900692,False,2,0.82,unknown,False
18354821,False,8,0.61,family_friendly,True
13116397,False,5,0.94,trendy,False
7549663,False,2,0.84,artsy,False
287481,False,5,0.85,trendy,True
17109022,False,8,0.74,artsy,True
8693545,False,2,0.82,quiet_residential,False
19744807,False,10,0.83,artsy,True
5717674,False,1,0.83,quiet_residential,False
17269814,False,7,0.8,unknown,False
8182017,False,9,0.69,bustling_urban,True
4359921,True,7,0.95,family_friendly,True
9196572,False,4,0.98,upscale,True
14667220,False,7,0.75,trendy,False
15663543,False,2,0.91,artsy,False
16251743,False,12,0.86,upscale,False
13734035,False,7,0.99,artsy,False
8286476,False,1,0.99,trendy,False
1929186,True,10,0.99,artsy,False
8764617,False,8,0.89,bustling_urban,False
9755384,False,8,0.89,bustling_urban,False
12952145,True,1,0.99,upscale,False
8045552,True,5,0.91,family_friendly,True
11187353,False,4,0.95,trendy,False
16899285,True,2,0.86,artsy,False
9133278,False,1,0.79,artsy,False
21056691,False,2,0.84,bustling_urban,False
18270117,True,8,0.85,trendy,False
13771172,True,5,0.38,artsy,False
20787190,False,2,0.7,quiet_residential,True
20553807,False,13,0.85,artsy,False
21204709,True,1,0.77,quiet_residential,False
7842221,False,2,0.88,trendy,False
14651242,False,3,0.99,unknown,False
8255959,False,6,0.53,quiet_residential,False
6914332,False,3,0.8,quiet_residential,False
800918,False,8,0.78,quiet_residential,False
4837813,False,3,0.8,artsy,True
4951389,False,3,0.87,quiet_residential,False
12067652,False,6,0.73,trendy,False
18396281,False,4,0.94,artsy,True
19892526,False,4,0.73,artsy,False
19547068,False,8,0.77,bustling_urban,False
17731232,True,5,0.82,bustling_urban,False
19969543,False,6,0.85,quiet_residential,False
20231900,False,2,0.59,quiet_residential,False
12310960,False,2,0.92,trendy,False
726692,False,1,0.94,family_friendly,False
9472828,False,3,0.75,trendy,True
16056018,False,8,0.87,artsy,True
13315551,False,3,0.91,unknown,True
20168646,True,15,0.91,artsy,True
15238259,False,1,0.93,unknown,False
20145787,False,7,0.75,bustling_urban,False
15397275,False,2,0.8,unknown,False
15043427,True,3,0.7,quiet_residential,False
3832863,False,2,0.92,trendy,False
764753,False,5,0.83,artsy,False
19266068,False,6,0.98,trendy,False
5826716,False,2,0.63,family_friendly,False
7402608,False,6,0.83,trendy,True
22289665,True,1,0.7,trendy,False
13513353,False,3,0.84,artsy,False
9269572,False,2,0.89,bustling_urban,False
16177263,True,2,0.66,trendy,False
22252779,False,7,0.98,trendy,False
21768953,False,3,0.91,bustling_urban,False
17618772,False,4,0.7,artsy,False
820710,False,1,0.88,trendy,False
16311386,False,4,0.84,trendy,False
1286024,False,4,0.91,bustling_urban,True
1922967,True,3,0.85,trendy,False
21158775,False,4,0.95,trendy,False
21174772,False,3,0.79,family_friendly,True
573414,True,11,0.91,quiet_residential,False
21716449,True,9,0.99,artsy,False
15178929,True,3,0.78,bustling_urban,False
13030571,False,2,0.74,trendy,True
19806972,True,15,0.91,bustling_urban,False
7417520,False,2,0.97,trendy,False
21351641,False,7,0.65,bustling_urban,False
6425712,False,10,0.8,quiet_residential,True
4267133,True,4,0.52,trendy,False
3281606,False,7,0.76,artsy,False
8811687,False,4,0.74,trendy,False
15719302,False,6,0.99,bustling_urban,True
14262851,True,5,0.73,artsy,False
8193862,False,5,0.96,trendy,False
12646130,False,6,0.54,trendy,False
2130220,False,4,0.99,artsy,False
5986572,False,2,0.95,artsy,False
9778579,False,2,0.53,quiet_residential,True
21924586,False,1,0.8,artsy,True
12984848,False,3,0.96,trendy,False
811238,False,2,0.97,artsy,False
5274268,False,1,0.62,bustling_urban,False
15875522,False,10,0.86,artsy,True
17325829,False,6,0.77,artsy,False
408099,True,6,0.7,bustling_urban,False
22602116,True,11,0.95,artsy,False
22738255,False,6,0.59,bustling_urban,True
7646832,True,1,0.84,trendy,False
11671236,False,4,0.83,bustling_urban,False
20692462,False,2,0.92,trendy,False
22031905,False,6,0.9,artsy,False
1940534,False,2,0.78,artsy,True
19179842,False,7,0.76,trendy,False
12980468,False,1,0.51,unknown,True
19428130,False,2,0.92,quiet_residential,False
20059025,False,10,0.85,trendy,True
1819623,False,7,0.72,artsy,False
9349221,True,4,0.77,trendy,False
12868264,True,4,0.54,artsy,False
6893767,False,5,0.78,family_friendly,False
9059397,False,1,0.92,upscale,False
21215074,False,4,0.8,artsy,True
20739147,False,13,0.83,artsy,True
8783094,True,5,0.99,trendy,True
17362559,False,6,0.87,trendy,False
6705158,True,2,0.93,artsy,False
2014701,False,6,0.99,family_friendly,False
4758601,False,4,0.8,artsy,False
3846904,False,7,0.99,trendy,False
13855164,False,3,0.85,trendy,False
20743305,True,5,0.99,artsy,False
10192593,False,2,0.99,quiet_residential,False
22301670,False,5,0.85,upscale,True
19844473,False,7,0.89,artsy,True
15701856,False,3,0.75,artsy,False
6236181,False,3,0.87,family_friendly,False
21803899,False,2,0.82,bustling_urban,False
8435582,True,9,0.84,artsy,False
12056479,False,4,0.91,artsy,False
15532799,True,2,0.93,family_friendly,False
4804055,False,5,0.85,artsy,False
6999056,False,1,0.9,artsy,True
7662160,False,5,0.86,artsy,False
19284144,False,1,0.94,unknown,False
8501589,False,13,0.71,trendy,False
6854372,False,4,0.81,artsy,False
864790,False,1,0.76,family_friendly,True
13314752,False,6,0.88,bustling_urban,True
18706127,False,1,0.78,unknown,False
16411398,False,5,0.99,artsy,False
15477991,False,3,0.79,unknown,True
3101140,False,4,0.63,trendy,False
11822193,False,3,0.9,family_friendly,False
7356890,False,3,0.95,quiet_residential,True
2134572,False,2,0.9,quiet_residential,False
16276632,False,2,0.72,unknown,True
7775128,False,3,0.89,trendy,False
22326811,False,5,0.9,trendy,False
12941015,False,1,0.79,quiet_residential,False
22446998,False,1,0.9,quiet_residential,False
15153665,False,3,0.93,artsy,True
4077258,False,1,0.99,bustling_urban,False
20748309,False,5,0.96,family_friendly,False
19501242,False,2,0.72,family_friendly,False
22011766,False,1,0.49,artsy,False
12626663,True,7,0.95,artsy,False
18593013,False,1,0.66,artsy,False
22213708,True,10,0.84,unknown,False
7401514,True,5,0.89,upscale,True
9075249,True,6,0.86,trendy,False
20204527,False,3,0.74,quiet_residential,False
20946833,False,1,0.44,bustling_urban,False
10666196,False,2,0.88,trendy,False
7483853,False,10,0.92,quiet_residential,False
20697209,True,1,0.88,artsy,True
18090549,False,2,0.72,trendy,False
10369047,False,2,0.6,bustling_urban,False
21934601,False,1,0.83,artsy,False
12973288,False,1,0.9,unknown,False
20075884,False,2,0.87,artsy,False
13114019,True,3,0.87,trendy,False
16335101,False,4,0.95,family_friendly,False
8389259,False,4,0.99,upscale,False
9589179,False,8,0.95,quiet_residential,False
5199814,False,1,0.8,artsy,False
18471276,False,5,0.81,artsy,False
5857692,False,3,0.82,quiet_residential,False
18392528,True,1,0.86,upscale,False
15532499,False,2,0.93,bustling_urban,True
1365597,True,1,0.78,family_friendly,False
20994256,False,5,0.85,bustling_urban,False
21079975,False,3,0.47,quiet_residential,False
19888947,False,7,0.97,unknown,False
966104,False,7,0.92,trendy,False
3625870,False,3,0.8,quiet_residential,True
18710945,False,2,0.99,upscale,False
8404499,False,5,0.8,trendy,False
6691723,True,18,0.87,trendy,False
13639595,False,10,0.91,upscale,False
75658,False,7,0.81,artsy,False
21540035,False,9,0.85,quiet_residential,True
13410478,False,4,0.79,trendy,False
21747706,True,7,0.91,trendy,False
6428913,True,8,0.77,upscale,False
14290,False,4,0.95,trendy,False
16578092,False,2,0.92,trendy,True
21344383,True,2,0.93,trendy,False
8686040,False,1,0.95,quiet_residential,False
14032445,False,4,0.82,artsy,False
21596013,False,1,0.61,family_friendly,False
12782370,True,9,0.82,bustling_urban,False
16751768,False,1,0.88,artsy,False
13655779,False,4,0.32,artsy,False
14006712,False,3,0.8,quiet_residential,False
11698202,False,6,0.78,quiet_residential,False
1325472,False,6,0.83,quiet_residential,False
15620823,False,2,0.88,trendy,False
14217410,True,3,0.9,unknown,False
16296678,False,3,0.96,artsy,False
19143529,False,1,0.9,upscale,True
3028184,False,2,0.94,family_friendly,False
3984741,False,6,0.87,bustling_urban,True
16123003,False,3,0.8,quiet_residential,False
16965072,False,6,0.99,family_friendly,False
1815211,False,1,0.83,upscale,True
4038794,False,5,0.84,quiet_residential,False
12736586,True,2,0.85,quiet_residential,False
860163,False,4,0.89,bustling_urban,False
6766259,False,3,0.94,family_friendly,False
4917323,False,4,0.99,artsy,False
18033544,False,9,0.86,trendy,False
11484489,False,4,0.79,trendy,False
22631617,False,5,0.99,artsy,True
13822852,False,3,0.99,unknown,False
17972246,False,4,0.72,upscale,False
380416,False,11,0.84,family_friendly,False
6660046,False,3,0.66,quiet_residential,False
1987546,False,3,0.76,artsy,True
14148988,True,2,0.91,bustling_urban,False
9824807,False,3,0.94,artsy,False
21263132,True,2,0.76,family_friendly,False
9118604,False,1,0.99,quiet_residential,False
10018963,False,1,0.32,trendy,False
12006770,False,3,0.69,quiet_residential,True
22000255,False,4,0.91,bustling_urban,False
4772857,False,5,0.73,unknown,False
4003515,False,6,0.83,unknown,True
